x;y
0.10987927836756484;-1.6856059780368549
0.1300405686901458;-1.6585497009805783
0.1300405686901458;-1.6314934239243009
0.15020185901272587;-1.5773808698117469
0.15020185901272587;-1.5232683156991929
0.17036314933530683;-1.4962120386429163
0.17036314933530683;-1.4150432074740849
0.1905244396578878;-1.3338743763052534
0.21068572998046786;-1.3068180992489768
0.21068572998046786;-1.252705545136422
0.21068572998046786;-1.2256492680801454
0.21068572998046786;-1.198592991023868
0.21068572998046786;-1.1715367139675914
0.21068572998046786;-1.144480436911314
0.21068572998046786;-1.1174241598550374
0.21068572998046786;-1.09036788279876
0.21068572998046786;-1.0633116057424834
0.21068572998046786;-1.0091990516299285
0.21068572998046786;-0.982142774573652
0.21068572998046786;-0.9550864975173745
0.21068572998046786;-0.928030220461098
0.21068572998046786;-0.9009739434048205
0.21068572998046786;-0.873917666348544
0.21068572998046786;-0.81980511223599
0.21068572998046786;-0.7656925581234351
0.1905244396578878;-0.7386362810671585
0.1905244396578878;-0.6845237269546045
0.1905244396578878;-0.6574674498983271
0.1905244396578878;-0.6304111728420505
0.17036314933530683;-0.5492423416732191
0.1300405686901458;-0.4680735105043876
0.10987927836756484;-0.4139609563918336
0.08971798804498476;-0.38690467933555706
0.0695566977224038;-0.3598484022792796
0.0695566977224038;-0.33279212522300217
0.02923411707724277;-0.27867957111044817
0.009072826754661811;-0.27867957111044817
0.009072826754661811;-0.2516232940541716
-0.011088463567919149;-0.22456701699789416
-0.03124975389049922;-0.17045446288534016
-0.05141104421308018;-0.14339818582906272
-0.07157233453566114;-0.11634190877278616
-0.09173362485824121;-0.08928563171650872
-0.11189491518082217;-0.06222935466023216
-0.13205620550340313;-0.03517307760395472
-0.1522174958259832;-0.03517307760395472
-0.19254007647114424;-0.00811680054767816
-0.23286265711630616;0.018939476508599284
-0.2731852377614672;0.018939476508599284
-0.29334652808404815;0.018939476508599284
-0.3739916893743702;0.04599575356487584
-0.3941529796969512;0.04599575356487584
-0.41431427001953214;0.04599575356487584
-0.47479814098727413;0.04599575356487584
-0.5352820119550152;0.04599575356487584
-0.5554433022775962;0.04599575356487584
-0.5756045926001772;0.04599575356487584
-0.5957658829227572;0.04599575356487584
-0.6360884635679191;0.018939476508599284
-0.6562497538904992;-0.00811680054767816
-0.6965723345356611;-0.00811680054767816
-0.6965723345356611;-0.06222935466023216
-0.7167336248582412;-0.06222935466023216
-0.7570562055034031;-0.08928563171650872
-0.7973787861485642;-0.17045446288534016
-0.7973787861485642;-0.17045446288534016
-0.7973787861485642;-0.1975107399416176
-0.8175400764711442;-0.1975107399416176
-0.8175400764711442;-0.22456701699789416
-0.8175400764711442;-0.27867957111044817
-0.8377013667937252;-0.27867957111044817
-0.8377013667937252;-0.3057358481667256
-0.8377013667937252;-0.33279212522300217
-0.8377013667937252;-0.38690467933555706
-0.8377013667937252;-0.38690467933555706
-0.8578626571163062;-0.38690467933555706
-0.8578626571163062;-0.44101723344811106
-0.8578626571163062;-0.49512978756066506
-0.8578626571163062;-0.5221860646169416
-0.8578626571163062;-0.6033548957857731
-0.8578626571163062;-0.6574674498983271
-0.8578626571163062;-0.7115800040108811
-0.8578626571163062;-0.7386362810671585
-0.8578626571163062;-0.7656925581234351
-0.8578626571163062;-0.81980511223599
-0.8578626571163062;-0.81980511223599
-0.8578626571163062;-0.8468613892922665
-0.8377013667937252;-0.873917666348544
